planename,crosstime,counter%,time%,distance%,counter,time,distance,latitude,longitude,altitude,type,sectorname,,,
FLT0521,28491, , , , , , ,33.507198,131.734597,1659,B738,begin
FLT0521,28491, , , , , , ,33.507198,131.734597,1659,B738,'F01-2'
FLT0521,28554, , , , , , ,33.489661,131.794285,3848,B738,'F02-1'
FLT0521,29334, , , , , , ,33.815286,133.275228,34870,B738,'F16-3'
FLT0521,29444, , , , , , ,33.950898,133.530111,37139,B738,'F16-2'
FLT0521,29489, , , , , , ,34.002355,133.620076,37854,B738,
FLT0521,29499, , , , , , ,34.014064,133.642993,37998,B738,'F16-1'
FLT0521,29851, , , , , , ,34.266412,134.645516,38973,B738,'T23-1'
FLT0521,30004, , , , , , ,34.352409,135.085389,39003,B738,'T26-1'
FLT0521,30385, , , , , , ,34.560016,136.191828,38974,B738,'T24-1'
FLT0521,30806, , , , , , ,34.701183,137.428859,39000,B738,'T12-1'
FLT0521,31100, , , , , , ,34.503168,138.247506,37924,B738,'T09-1'
FLT0521,31218, , , , , , ,34.390322,138.566576,32880,B738,'T09-3', 'T09-1'
FLT0521,31257, , , , , , ,34.359558,138.666046,0,B738,'T14', 'T09-1'
FLT0521,32128, , , , , , ,35.055584,139.930516,7960,B738,'T12-1', 'T13'
FLT0521,32136, , , , , , ,35.063547,139.924027,7840,B738,'T13', 'T12-1'
FLT0521,32744, , , , , , ,35.517209,139.799454,450,B738,'T03-1'
FLT0521,32776, , , , , , ,35.535076,139.786536,60,B738,end
FLT0980,35474, , , , , , ,35.77516,140.368532,0,B788,begin
FLT0980,35474, , , , , , ,35.77516,140.368532,0,B788,'T06', 'T04-1'
FLT0980,35482, , , , , , ,35.779872,140.364885,0,B788,'T04-1', 'T06'
FLT0980,35594, , , , , , ,35.865301,140.303831,5080,B788,'T12-1', 'T13'
FLT0980,35602, , , , , , ,35.874186,140.299723,5310,B788,'T13', 'T12-1'
FLT0980,35626, , , , , , ,35.901142,140.308071,6500,B788,'T04-1', 'T06'
FLT0980,35818, , , , , , ,35.782653,140.298013,14720,B788,'T12-1', 'T13'
FLT0980,35826, , , , , , ,35.77919,140.284388,14900,B788,'T13', 'T12-1'
FLT0980,35890, , , , , , ,35.77651,140.161157,16410,B788,'T03-1'
FLT0980,36281, , , , , , ,35.827804,139.30395,0,B788,'T12-1'
FLT0980,36975, , , , , , ,35.694608,137.762244,39980,B788,'T27-1'
FLT0980,37720, , , , , , ,35.760082,136.14382,39997,B788,'T28'
